id,title,type,release_year,age_certification,runtime,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score,genres1,genres2,genres3,genres4,genres5,genres6,genres7,genres8,genres9
tm40498,Gila!,MOVIE,2012,R,91,['US'],,tt2175675,4.8,281,3.076,4.8,'horror', 'scifi',,,,,,,
tm177660,Little Bite in the Big City,MOVIE,2011,G,71,['RU'],,tt1843957,1.4,159,3.042,1.5,'animation', 'comedy', 'romance',,,,,,
tm69176,The Selling,MOVIE,2012,,92,['US'],,tt1552214,6,1466,2.973,6.2,'comedy',,,,,,,,
tm161632,Tom Papa: Live in New York City,MOVIE,2011,,57,['US'],,tt1910649,7.2,542,2.93,6.2,'comedy',,,,,,,,
tm184342,Muni 2: Kanchana,MOVIE,2011,,170,['IN'],,tt2034026,6.6,1911,2.868,6.2,'horror', 'comedy', 'action',,,,,,
tm179598,Eddie Griffin: You Can Tell 'Em I Said It,MOVIE,2011,,82,['US'],,tt1772263,7.5,573,2.861,7.5,'comedy', 'documentation',,,,,,,
ts7652,Detentionaire,SHOW,2011,TV-Y7,22,['CA'],4,tt2130507,8,449,2.857,9,'action', 'scifi', 'drama', 'family', 'romance', 'animation', 'comedy', 'thriller',
tm69974,Gary Gulman: In This Economy?,MOVIE,2012,PG,60,['US'],,tt2177228,7.5,373,2.808,7.2,'comedy', 'documentation',,,,,,,
ts5947,99 Days with the Superstar,SHOW,2011,,48,['JP'],1,tt2034873,7.1,121,2.748,7.4,'romance', 'drama',,,,,,,
tm180990,Eddie Izzard: Live at Madison Square Garden,MOVIE,2011,,90,['US'],,tt1830586,7.5,392,2.694,7,'comedy',,,,,,,,
tm37608,Jeremy Fink and the Meaning of Life,MOVIE,2012,PG,91,['US'],,tt1710394,6,366,2.651,4,'fantasy', 'family',,,,,,,
tm186091,Treasure Inn,MOVIE,2011,,97,"['HK', 'CN']",,tt1941705,5.4,381,2.638,5.625,'comedy', 'action',,,,,,,
tm164357,Mujhse Fraaandship Karoge,MOVIE,2011,PG,106,['IN'],,tt2057441,6.9,4082,2.551,6.8,'romance', 'drama', 'comedy',,,,,,
tm48595,"Kevin Nealon: Whelmed, But Not Overly",MOVIE,2012,,57,['US'],,tt2261735,6.3,183,2.533,6.2,'comedy',,,,,,,,
ts44759,Jelly Jamm,SHOW,2011,,12,"['GB', 'ES']",2,tt2092158,6.9,117,2.492,8,'animation', 'family', 'fantasy', 'comedy',,,,,
tm72938,Kadhalil Sodhappuvadhu Yeppadi,MOVIE,2012,,127,['IN'],,tt2244943,7.1,1407,2.454,5.595,'comedy', 'romance',,,,,,,
ts84225,Shaun the Sheep Championsheeps,SHOW,2012,,1,['GB'],1,tt2746404,7.5,129,2.401,7.6,'animation', 'comedy', 'family',,,,,,
tm57118,Khokababu,MOVIE,2012,,157,['IN'],,tt2838554,5.1,294,2.2,1.5,'comedy', 'romance',,,,,,,
tm307983,Dripping in Chocolate,MOVIE,2012,,90,"['GB', 'AU']",,tt2106403,6.2,423,2.191,6,'drama', 'thriller', 'crime',,,,,,
tm322942,Everything and Nothing,MOVIE,2011,,120,['GB'],,,,,2.177,8.5,'documentation',,,,,,,,
tm148561,D.L. Hughley: Reset,MOVIE,2012,R,58,['US'],,tt2229095,6.8,278,2.129,7.8,'comedy', 'documentation',,,,,,,
tm175833,Hattie,MOVIE,2011,,85,['GB'],,tt1685531,6.8,560,2.116,6.2,'drama',,,,,,,,
tm178740,Osthe,MOVIE,2011,,157,['IN'],,tt2133300,3.7,794,2.079,4.3,'comedy', 'action',,,,,,,
tm463938,Hello Memsaheb,MOVIE,2011,,145,['IN'],,tt4773212,5.6,161,2.033,1,'comedy', 'drama', 'romance',,,,,,
tm184727,180,MOVIE,2011,,134,['IN'],,tt1855110,6.2,842,2.006,5.667,'drama', 'romance',,,,,,,
tm165312,Sri Rama Rajyam,MOVIE,2011,,150,['IN'],,tt1783377,6.8,1066,1.974,6,'fantasy', 'drama',,,,,,,
tm42650,Open Five 2,MOVIE,2012,,72,['US'],,tt2015457,6.2,60,1.96,5.6,'drama',,,,,,,,
tm65707,Sundarapandian,MOVIE,2012,G,140,['IN'],,tt2391732,6.9,672,1.956,6.409,'action', 'drama', 'comedy', 'family',,,,,
tm58631,Simhasanam,MOVIE,2012,,153,['IN'],,tt2796978,3.2,204,1.925,3.188,'action', 'drama',,,,,,,
tm49708,We Were Children,MOVIE,2012,,88,['CA'],,tt1934472,7.7,659,1.913,7.7,'documentation', 'drama',,,,,,,
tm64256,Musical Chairs,MOVIE,2012,PG-13,102,['US'],,tt1874633,5.8,325,1.912,5,'drama', 'romance',,,,,,,
tm68590,A Haunting on Potter Street: The Potter Street Station,MOVIE,2012,,76,['US'],,tt2658192,5.1,185,1.91,6,'drama', 'horror', 'documentation',,,,,,
tm60522,The Perfect Wedding,MOVIE,2012,,82,['US'],,tt2151863,6.2,931,1.869,6.5,'comedy', 'romance',,,,,,,
tm180315,Luv Ka The End,MOVIE,2011,PG,106,['IN'],,tt1918927,4.9,1661,1.865,4.9,'comedy', 'drama',,,,,,,
tm33601,Tita Rahiba,MOVIE,2012,G,104,['EG'],,tt2350736,5.3,807,1.848,5.526,'comedy', 'drama',,,,,,,
tm182844,Facebook Follies,MOVIE,2011,,54,['CA'],,tt2189076,6.1,135,1.76,6,'documentation',,,,,,,,
tm72094,Beaconsfield,MOVIE,2012,,111,['AU'],,tt1975368,7,483,1.745,7,'drama',,,,,,,,
tm171261,"Fighter, Marbo Noy Morbo",MOVIE,2011,,160,['IN'],,tt2876908,6.1,229,1.74,8,'drama', 'action',,,,,,,
tm174808,Fist 2 Fist,MOVIE,2011,R,92,['US'],,tt1455619,3.5,182,1.714,4,'thriller', 'action',,,,,,,
tm171269,Finding Me: Truth,MOVIE,2011,,100,['US'],,tt1924266,5.9,49,1.655,4.2,'comedy', 'drama', 'romance',,,,,,
tm287695,Hummingbirds: Jewelled Messengers,MOVIE,2012,,55,['GB'],,tt3216766,8.2,237,1.553,7.3,'documentation', 'european',,,,,,,
tm55792,Poola Rangadu,MOVIE,2012,,150,['IN'],,,,,1.553,4.3,'drama', 'comedy',,,,,,,
tm167632,Shatru,MOVIE,2011,,150,['IN'],,tt1954818,6,304,1.55,6.2,'action', 'drama', 'thriller', 'crime',,,,,
tm183985,Zombie Warz: Falls the Shadow,MOVIE,2011,,42,['US'],,tt1883184,3.8,161,1.542,4.7,'thriller', 'action', 'horror',,,,,,
tm63645,In the Hive,MOVIE,2012,R,111,['US'],,tt1828320,6.5,443,1.461,5.25,'drama',,,,,,,,
tm38235,18 Vayasu,MOVIE,2012,,150,['IN'],,tt2877914,5.6,21,1.453,2,'action', 'thriller',,,,,,,
tm179482,Crazy Enough,MOVIE,2012,PG,104,['US'],,tt1995346,3.3,466,1.44,2.4,'comedy',,,,,,,,
tm171396,Detroit Unleaded,MOVIE,2012,,93,['US'],,tt1718765,6,225,1.438,5,'comedy', 'romance', 'drama',,,,,,
tm185067,Billy Gardell: Halftime,MOVIE,2011,,60,['US'],,tt1860180,7.7,114,1.432,,'comedy', 'documentation',,,,,,,
tm161685,Around The World In 60 Mins,MOVIE,2011,,57,['GB'],,tt1884250,7.2,20,1.4,6,'documentation',,,,,,,,
tm70788,They Come to America,MOVIE,2012,,104,['US'],,tt2304997,5.9,278,1.4,5.3,'documentation',,,,,,,,
tm346523,Snoop Dogg Presents The Bad Girls of Comedy,MOVIE,2012,R,60,['US'],,tt2400435,6.9,121,1.4,7.5,'comedy',,,,,,,,
tm36879,Pathirama Pathukkunga,MOVIE,2012,,145,['IN'],,tt13364422,,,1.4,,'drama',,,,,,,,
tm171383,Rejoice and Shout,MOVIE,2011,PG,115,['US'],,tt1600435,6.3,145,1.4,6.5,'documentation',,,,,,,,
tm64539,Minds in the Water,MOVIE,2012,,90,"['JP', 'US', 'AU', 'CL', 'EC']",,tt1852028,7.3,54,1.4,10,'documentation', 'action',,,,,,,
tm174774,A Million Colours,MOVIE,2012,,110,['ZA'],,tt1622961,6.7,293,1.387,7.3,'drama',,,,,,,,
tm34431,Because I Love You,MOVIE,2012,PG-13,105,['US'],,tt2202385,3.1,219,1.336,4.5,'action', 'crime', 'drama',,,,,,
ts10230,Dead Boss,SHOW,2012,TV-14,32,['GB'],1,tt2201416,6.4,629,1.326,6.5,'comedy',,,,,,,,
ts169389,Dream Defenders,SHOW,2011,TV-Y7,23,"['SG', 'US']",1,tt2277728,6.7,24,1.317,,'family', 'fantasy', 'scifi', 'animation', 'action',,,,
tm49443,Marina,MOVIE,2012,,125,['IN'],,tt2215301,5.7,424,1.313,5.417,'drama', 'comedy',,,,,,,
tm67275,Of Two Minds,MOVIE,2012,,96,['US'],,tt2090582,6.8,284,1.303,8,'documentation', 'drama',,,,,,,
tm308432,Story Of Queen: Mercury Rising,MOVIE,2011,,60,['US'],,tt9168022,7.2,200,1.301,7.2,'music', 'documentation',,,,,,,
tm170577,The Lies We Tell But the Secrets We Keep Part 2,MOVIE,2012,,97,['US'],,tt21433232,6.2,150,1.288,9.8,'drama',,,,,,,,
tm61964,Tom Green: Live,MOVIE,2012,PG-13,82,['US'],,tt1871420,5.4,198,1.253,8,'comedy', 'documentation',,,,,,,
tm902435,Kanji Ishiwara: The Man Who Triggered the War,MOVIE,2012,,51,['FR'],,tt21846806,,,1.186,5,'war', 'documentation', 'history',,,,,,
tm616865,Daylight Savings,MOVIE,2012,,73,['AU'],,tt2151579,7.2,99,1.174,,'comedy', 'drama',,,,,,,
tm63696,Ron White: A Little Unprofessional,MOVIE,2012,,80,['US'],,,,,1.171,7.4,'comedy',,,,,,,,
tm61902,"Tom Rhodes: Light, Sweet, Crude",MOVIE,2012,,56,['US'],,tt2194703,6,58,1.169,4,'comedy',,,,,,,,
tm61980,The Last Movie,MOVIE,2012,,103,['CA'],,tt2256867,7.5,70,1.138,,'thriller',,,,,,,,
tm602499,The Crew,MOVIE,2012,,81,['US'],,tt2629726,5.9,9,1.135,,'comedy',,,,,,,,
ts33989,La La's Full Court Life,SHOW,2011,TV-PG,21,['US'],4,tt1848152,6.2,48,1.128,,'reality',,,,,,,,
tm55191,Saattai,MOVIE,2012,,138,['IN'],,tt2404818,7.3,665,1.114,6.9,'drama', 'romance', 'family',,,,,,
tm164223,Conduct Unbecoming,MOVIE,2011,,100,['CA'],,tt1641244,5.8,75,1.112,,'drama',,,,,,,,
tm165458,My Country,MOVIE,2011,PG-13,95,['BR'],,tt3893526,6.1,307,1.104,5.8,'drama', 'war', 'documentation', 'history',,,,,
ts156783,Color Crew,SHOW,2012,TV-Y,33,['US'],1,tt3505524,5.9,43,1.09,,'animation', 'family',,,,,,,
tm162867,Nick Cannon Mr. Showbiz,MOVIE,2011,R,100,['US'],,tt1871329,4.6,88,1.083,5,'comedy', 'documentation',,,,,,,
tm67516,Yoga Is: A Transformational Journey,MOVIE,2012,PG,64,['US'],,,,,1.033,1,,,,,,,,,
tm67392,The Adventures of Scooter the Penguin,MOVIE,2012,,82,['US'],,,,,0.997,1,'animation',,,,,,,,
tm174704,Victims,MOVIE,2011,,86,['GB'],,tt1736048,6.3,62,0.993,4.5,'thriller', 'horror',,,,,,,
tm338929,Rang Milanti,MOVIE,2011,,125,['IN'],,tt4193476,6.9,112,0.991,,'comedy', 'drama',,,,,,,
tm1029473,Slaying the Dragon: Reloaded,MOVIE,2011,,30,['US'],,,,,0.963,,'documentation',,,,,,,,
ts271828,The Ultimate Civil War Series,SHOW,2012,,50,['US'],1,,,,0.95,7,'documentation',,,,,,,,
tm35579,Vitality,MOVIE,2012,,30,['US'],,tt2539588,6.9,58,0.934,8.3,'documentation',,,,,,,,
tm165544,National Parks Exploration Series: Yellowstone,MOVIE,2011,,68,['US'],,tt2892378,7.3,28,0.917,,'documentation',,,,,,,,
tm184447,Bands on the Run,MOVIE,2011,PG,50,"['US', 'CA']",,tt2361155,2.3,71,0.914,6,'animation',,,,,,,,
tm64112,Craig Shoemaker: Daditude,MOVIE,2012,,82,['US'],,tt2515486,6.8,50,0.884,,'comedy', 'documentation',,,,,,,
tm323378,RiffTrax Live: Jack the Giant Killer,MOVIE,2011,,112,['US'],,tt2183072,7.3,207,0.882,10,'comedy', 'fantasy',,,,,,,
ts4032,Fleabag Monkeyface,SHOW,2011,,11,['GB'],1,tt3857708,1.4,281,0.881,,'family', 'animation',,,,,,,
tm167328,Moon Point,MOVIE,2011,PG-13,87,['CA'],,tt1832405,5.3,148,0.878,9,'comedy',,,,,,,,
tm161552,Living Landscapes: World's Most Beautiful Sunrises and Sunsets,MOVIE,2011,,60,[],,,,,0.873,6,,,,,,,,,
tm180119,Oru Nadigaiyin Vakkumoolam,MOVIE,2012,,141,['IN'],,tt2241395,2.8,32,0.843,,'documentation', 'drama', 'romance',,,,,,
tm461783,Nora's Hair Salon 3: Shear Disaster,MOVIE,2011,,84,[],,,,,0.843,,'comedy',,,,,,,,
tm690988,All at Sea,MOVIE,2012,,88,"['NO', 'GB']",,tt0858500,5.8,376,0.84,6,'comedy', 'drama', 'european',,,,,,
tm1213483,Mara: River of Death,MOVIE,2012,,51,['US'],,tt19121016,6.8,8,0.808,,'documentation',,,,,,,,
tm176625,"Debra Digiovanni: Single, Awkward, Female",MOVIE,2011,R,52,['US'],,tt2167729,6.3,147,0.743,6,'comedy',,,,,,,,
tm39510,Requiem For The Damned,MOVIE,2012,R,97,['US'],,tt1649398,4.3,126,0.735,4.5,'horror', 'thriller',,,,,,,
tm308363,Girls Like Us,MOVIE,2012,,74,['US'],,tt2387006,5.7,30,0.711,0.8,'comedy', 'drama', 'romance',,,,,,
tm168428,Waiting for the Sea,MOVIE,2012,,109,"['KZ', 'RU', 'BE', 'DE', 'FR']",,tt2522082,6.5,90,0.706,5,'drama', 'fantasy',,,,,,,
tm169764,The Hole Story,MOVIE,2011,,79,['CA'],,tt2245245,8.1,41,0.705,7,'documentation',,,,,,,,
tm282522,"Rifftrax Live: ""Manos"" The Hands of Fate",MOVIE,2012,,95,['US'],,tt2183080,7.8,571,0.7,7.7,'horror', 'comedy',,,,,,,
tm168507,Hell at My Heels,MOVIE,2011,PG,77,['CA'],,tt1980134,1.4,148,0.699,1,'action', 'western',,,,,,,
tm170723,Transgenders: Pakistan's Open Secret,MOVIE,2011,,53,[],,,,,0.681,,,,,,,,,,
ts165478,Engineering Giants,SHOW,2012,,59,['GB'],1,tt2576360,8.1,43,0.678,,'documentation',,,,,,,,
tm29384,This Is Who I Am,MOVIE,2012,,85,['US'],,tt1434944,5,467,0.666,2,'drama', 'crime',,,,,,,
tm280823,Galapagos Realm Of Giant Sharks,MOVIE,2012,G,70,[],,tt9778374,7,51,0.665,6,'documentation',,,,,,,,
tm157990,The Perfect Man,MOVIE,2011,,90,['US'],,tt1881085,6.7,50,0.653,8,'drama', 'comedy', 'romance',,,,,,
tm336793,Chad Daniels: As Is,MOVIE,2012,,52,['US'],,,,,0.629,5,,,,,,,,,
tm623143,Unwanted Guest,MOVIE,2011,,84,['NG'],,tt2077903,5.5,11,0.629,,'drama',,,,,,,,
tm620715,Cannibal Island,MOVIE,2011,,55,['FR'],,tt2093164,6.1,177,0.628,,'documentation', 'european',,,,,,,
tm639457,Win by Fall,MOVIE,2012,,85,['US'],,tt1694510,5.5,32,0.628,5,'sport', 'drama',,,,,,,
tm63409,Hell's Fury: Wanted Dead or Alive,MOVIE,2012,PG-13,90,['US'],,tt1498567,3.8,47,0.626,7.5,'western',,,,,,,,
tm68672,Rallying: The Killer Years,MOVIE,2012,,52,['GB'],,,,,0.6,10,'documentation',,,,,,,,
tm32659,A Company of Heroes,MOVIE,2012,,56,['US'],,tt7516468,8,57,0.6,,'documentation',,,,,,,,
tm160068,Tom Wilson: Bigger Than You,MOVIE,2011,,65,[],,,,,0.6,,'comedy',,,,,,,,
tm178436,VeggieTales: Twas the Night Before Easter,MOVIE,2011,,47,['US'],,,,,0.6,7,,,,,,,,,
tm603904,Ajinkya,MOVIE,2012,,108,['IN'],,tt11779744,4.4,23,0.6,,'drama', 'sport', 'romance',,,,,,
tm844127,The Story of Rod Stewart,MOVIE,2011,,54,['GB'],,tt20872958,,,0.6,,'documentation', 'music',,,,,,,
tm41819,Aarohanam,MOVIE,2012,G,90,['IN'],,tt2387224,6.9,119,0.6,8.5,'drama', 'family',,,,,,,
tm1267336,The Hidden Secrets: Gangsters of the 1920s and 1930s,MOVIE,2012,,69,[],,,,,0.6,,,,,,,,,,
tm44041,David Bromberg: Unsung Treasure,MOVIE,2012,,73,['US'],,tt2129989,8.2,24,0.6,,'documentation', 'music',,,,,,,
ts170798,The Davincibles,SHOW,2011,TV-Y7-FV,12,[],1,tt2186357,6.3,36,0.6,,'animation',,,,,,,,
tm332373,The License,MOVIE,2012,,86,['IT'],,tt2023561,5,9,0.6,,'european', 'comedy',,,,,,,
tm345808,Vauban,MOVIE,2012,,90,['FR'],,tt2254221,7,11,0.6,,'drama', 'documentation', 'european',,,,,,
tm70595,Maggie's War (James Megellas: All The Way To Berlin),MOVIE,2012,,57,['US'],,tt7516398,7.7,67,0.6,5,'drama', 'documentation',,,,,,,
ts141702,Arpo: The Robot for All Kids,SHOW,2012,TV-Y7,9,['US'],3,tt4906388,5.8,34,0.6,,'animation',,,,,,,,
tm49816,Doggie Boogie - Get Your Grrr On!,MOVIE,2012,PG,87,['US'],,tt1795588,3.2,144,0.6,,'family',,,,,,,,
tm451476,Jacob's Hammer,MOVIE,2012,,90,['GB'],,tt1961363,5.2,63,0.6,4,'drama', 'horror', 'thriller',,,,,,
tm619714,"Bravo! Common Men, Uncommon Valor",MOVIE,2011,,118,['US'],,tt2119394,8.5,49,0.6,,'war', 'documentation', 'history',,,,,,
tm598223,The Norse: An Arctic Mystery,MOVIE,2012,PG,51,['CA'],,tt2828394,6.5,70,0.6,7,'documentation', 'history',,,,,,,
tm48123,Ishtam,MOVIE,2012,,133,['IN'],,tt2167566,3.1,66,0.6,3,'romance', 'comedy',,,,,,,
tm353431,Scientology: The Science of Truth or the Art of Deception?,MOVIE,2012,,60,['DE'],,tt5090170,6.4,59,0.6,,,,,,,,,,
tm161371,Love Chaos,MOVIE,2011,,90,['US'],,tt1808274,7,18,0.6,,'drama', 'comedy',,,,,,,
ts225449,Gloriavale,SHOW,2012,,50,[],1,,,,0.6,,,,,,,,,,
tm585188,The Story of the Bee Gees,MOVIE,2011,,45,['GB'],,tt3514866,6.4,53,0.6,6,'documentation', 'music',,,,,,,
tm591717,Parts of the Same Circle,MOVIE,2012,,120,['US'],,tt3283632,4.7,12,0.6,,'romance', 'drama', 'family', 'thriller',,,,,
tm53653,Intersexion,MOVIE,2012,PG-13,68,"['AU', 'NZ', 'DE', 'US', 'ZA']",,tt2157302,7.7,154,0.6,,'documentation',,,,,,,,
tm616806,On the Outside,MOVIE,2011,,79,['CZ'],,tt2140641,5.8,8,0.6,,'crime', 'documentation', 'european',,,,,,
tm166677,Prince William and Prince Harry: Into the Future,MOVIE,2011,,49,['US'],,,,,0.6,,,,,,,,,,
tm57889,Idaho: The Movie,MOVIE,2012,,50,['US'],,tt3922136,7.2,138,0.6,7.5,'documentation',,,,,,,,
tm62484,Recognize,MOVIE,2012,,92,['US'],,tt2175098,3.5,76,0.6,,'drama', 'thriller', 'action', 'crime',,,,,
tm505827,Rifftrax: Frankenstein Island,MOVIE,2012,,90,['US'],,tt7955980,5.9,57,0.6,,'comedy',,,,,,,,
tm33469,Legend of a Warrior,MOVIE,2012,,78,['CA'],,tt2319911,6.7,27,0.6,,'documentation',,,,,,,,
tm89994,Those People,MOVIE,2012,,79,['US'],,tt1646164,7.3,13,0.6,,'crime', 'drama', 'music', 'comedy',,,,,
tm182692,Tony Law: Brainporium,MOVIE,2011,,78,[],,tt21962132,,,0.6,,'comedy',,,,,,,,
tm635489,Mala Aai Vhhaychy!,MOVIE,2011,,124,['IN'],,tt1772303,8.1,132,,,'drama', 'family', 'music',,,,,,
tm617303,A Kind of Wonderful Thing,MOVIE,2012,,95,['CA'],,tt2220006,7.9,21,,,'comedy', 'drama', 'romance',,,,,,
tm627218,Chicago,MOVIE,2011,,52,['US'],,tt1966382,,,,,'documentation',,,,,,,,
tm614660,Gold Fools,MOVIE,2012,,80,['US'],,tt2265088,7.4,51,,,'drama', 'family',,,,,,,
ts151452,Love Games,SHOW,2012,TV-14,43,['IN'],2,tt3901838,,,,,'drama',,,,,,,,
tm715206,The Connecticut Kid,MOVIE,2011,,87,['US'],,tt0400320,7.3,30,,,,,,,,,,,
tm493514,8aam number veedu,MOVIE,2011,,108,['IN'],,tt8903238,,,,,'drama',,,,,,,,
tm479948,Tambyacha Vishnubala,MOVIE,2011,,151,['IN'],,tt7252836,7.5,12,,,'drama',,,,,,,,
tm632447,Heavenly,MOVIE,2011,,60,['US'],,tt1832982,8,24,,,'drama',,,,,,,,
tm596151,The Intimidation Game,MOVIE,2012,,70,['US'],,tt2977356,5.5,30,,,'drama', 'thriller',,,,,,,
tm626688,Sugar Valentine 2,MOVIE,2011,,80,['US'],,tt1975961,,,,,'drama',,,,,,,,
ts98217,Baby u,SHOW,2011,TV-Y,24,['US'],1,tt6963828,,,,,,,,,,,,,
ts163385,Treasure Trader,SHOW,2012,,22,[],1,tt2725666,7.4,21,,,'reality', 'history',,,,,,,
tm568152,Sharyat,MOVIE,2011,,127,['IN'],,tt4326058,6.7,18,,,'action',,,,,,,,
tm587420,Gajaar: Journey of the Soul,MOVIE,2011,,114,['IN'],,tt3495008,8.2,54,,,'drama',,,,,,,,
ts22413,Vikings,SHOW,2013,TV-MA,45,['CA'],6,tt2306299,8.5,544091,419.921,8.077,'war', 'action', 'drama', 'history', 'romance', 'european',,,
tm188690,The Wolf of Wall Street,MOVIE,2013,R,180,['US'],,tt0993846,8.2,1437804,93.252,8.036,'drama', 'comedy', 'crime',,,,,,
ts196,Black Sails,SHOW,2014,TV-MA,56,['US'],4,tt2375692,8.2,107013,51.669,7.559,'drama', 'action',,,,,,,
ts190,Endeavour,SHOW,2013,TV-14,90,['GB'],9,tt2701582,8.6,27746,111.025,8.092,'drama', 'thriller', 'crime', 'european',,,,,
ts20106,PAW Patrol,SHOW,2013,TV-Y,19,['US'],9,tt3121722,6.9,26,363.656,6.999,'animation', 'action', 'sport', 'scifi', 'comedy', 'family',,,
tm165603,Coherence,MOVIE,2014,PG,89,"['GB', 'US']",,tt2866360,7.2,132455,33.122,7.2,'scifi', 'documentation', 'thriller', 'horror', 'drama',,,,
ts20040,Ray Donovan,SHOW,2013,TV-MA,53,['US'],7,tt2249007,8.3,88842,78.746,7.518,'drama', 'crime',,,,,,,
ts6001,The Fall,SHOW,2013,TV-MA,61,['IE'],3,tt2294189,8.1,108922,22.496,7.716,'drama', 'crime', 'thriller',,,,,,
ts11846,Candice Renoir,SHOW,2013,TV-G,52,['FR'],11,tt2819924,7.5,1767,23,7.2,'crime', 'comedy', 'drama', 'european',,,,,
tm175029,The Family,MOVIE,2013,R,111,"['FR', 'US']",,tt2404311,6.3,118653,18.699,6.355,'comedy', 'european', 'crime', 'thriller',,,,,
ts4647,The Affair,SHOW,2014,TV-MA,59,['US'],5,tt2699110,7.9,46816,28.94,6.602,'drama', 'romance',,,,,,,
tm147429,RoboCop,MOVIE,2014,PG-13,121,"['US', 'CA']",,tt1234721,6.1,231868,25.731,5.839,'action', 'crime', 'scifi', 'thriller',,,,,
ts20311,Grantchester,SHOW,2014,TV-14,52,['GB'],7,tt3747572,7.9,15056,33.708,7.546,'crime', 'drama', 'thriller', 'european', 'family',,,,
tm142543,She's Lost Control,MOVIE,2014,,90,['US'],,tt3130776,5.3,906,4.588,5.2,'drama',,,,,,,,
ts22418,Utopia,SHOW,2013,TV-MA,52,['GB'],2,tt2384811,8.4,47948,15.638,8,'action', 'scifi', 'thriller', 'drama', 'european',,,,
tm144713,If I Stay,MOVIE,2014,PG-13,106,['US'],,tt1355630,6.7,125004,26.156,7.4,'drama', 'romance', 'scifi', 'fantasy', 'music',,,,
tm146683,Earth to Echo,MOVIE,2014,PG,91,['US'],,tt2183034,5.7,19329,11.285,5.9,'scifi', 'family',,,,,,,
tm145849,Teenage Mutant Ninja Turtles,MOVIE,2014,PG-13,101,['US'],,tt1291150,5.8,207739,92.352,5.893,'comedy', 'action', 'scifi', 'crime', 'animation',,,,
ts20765,The White Queen,SHOW,2013,TV-MA,60,['GB'],1,tt2372220,7.7,29043,15.998,7.282,'drama', 'war', 'history', 'romance', 'european',,,,
tm133839,Before I Go to Sleep,MOVIE,2014,R,92,"['GB', 'FR', 'SE']",,tt1726592,6.3,80604,24.845,6.5,'thriller', 'european', 'horror', 'drama',,,,,
ts21386,The Island with Bear Grylls,SHOW,2014,TV-14,47,['GB'],6,tt3725394,7.3,1328,3.715,6.6,'reality',,,,,,,,
ts16101,Da Vinci's Demons,SHOW,2013,TV-MA,54,['US'],3,tt2094262,7.9,77541,21.206,7.5,'drama', 'romance', 'fantasy', 'history',,,,,
tm155098,Transformers: Age of Extinction,MOVIE,2014,PG-13,165,['US'],,tt2109248,5.6,318470,93.738,5.9,'scifi', 'action',,,,,,,
tm137133,Honeymoon,MOVIE,2014,R,88,['US'],,tt3177316,5.7,26464,9.492,5.448,'scifi', 'horror', 'drama', 'fantasy', 'romance', 'thriller',,,
tm148235,Hercules,MOVIE,2014,,99,['US'],,tt1267297,6,158967,49.507,5.749,'action', 'fantasy',,,,,,,
ts34566,Generation War,SHOW,2013,TV-14,92,['DE'],1,tt1883092,8.4,30670,20.62,7.971,'drama', 'history', 'war', 'action', 'european',,,,
tm179493,Ashley,MOVIE,2013,,92,['US'],,tt2084093,5.3,1125,2.884,4.8,'drama',,,,,,,,
ts20817,Rogue,SHOW,2013,TV-MA,51,"['CA', 'US']",4,tt2397255,6.8,2950,17.088,7.345,'drama', 'thriller', 'action', 'crime',,,,,
ts11794,The Cat in the Hat Knows a Lot About That!,SHOW,2013,TV-Y,19,"['CA', 'US', 'GB']",3,tt1699440,6.4,688,11.516,8.4,'animation', 'fantasy', 'scifi', 'comedy', 'family',,,,
ts20268,Sleepy Hollow,SHOW,2013,TV-14,44,['US'],4,tt2647544,7.3,62018,29.47,7.419,'drama', 'thriller', 'scifi', 'action', 'crime', 'fantasy', 'horror',,
tm171514,All Is Lost,MOVIE,2013,PG-13,106,['US'],,tt2017038,6.9,81575,20.28,6.618,'action', 'drama',,,,,,,
tm181270,The Frozen Ground,MOVIE,2013,R,105,['US'],,tt2005374,6.4,64444,10.19,6.3,'thriller', 'crime', 'drama',,,,,,
tm147761,The Expendables 3,MOVIE,2014,PG-13,126,"['BG', 'FR', 'US']",,tt2333784,6.1,185927,47.172,6.2,'action', 'thriller',,,,,,,
ts20072,The Red Road,SHOW,2014,TV-14,44,['US'],2,tt2505072,7.4,5405,5,6.8,'drama', 'thriller', 'crime',,,,,,
tm160028,The Taking of Deborah Logan,MOVIE,2014,R,90,['US'],,tt3393514,6,34381,21.576,6.4,'thriller', 'horror',,,,,,,
tm161814,Nebraska,MOVIE,2013,R,115,['US'],,tt1821549,7.7,119717,6.14,7.441,'drama', 'action', 'comedy',,,,,,
tm150059,Rocky Road,MOVIE,2014,G,90,['US'],,tt3187040,5.3,244,3.903,2.7,'drama', 'family',,,,,,,
tm181452,Carrie,MOVIE,2013,R,100,['US'],,tt1939659,5.8,142768,26.414,6.022,'drama', 'horror',,,,,,,
ts75233,Odd Squad,SHOW,2014,TV-Y,24,['US'],4,tt3900614,7.2,1228,22.555,6.294,'crime', 'family', 'comedy', 'scifi', 'action',,,,
tm185228,Dear Mr. Watterson,MOVIE,2014,,89,['US'],,tt2222206,6.4,1941,2.352,6.288,'documentation',,,,,,,,
